Customer ID,Year,Frequency,Monetary_Value,Province,Best_Selling_Product,Market_Group,CLV
14040,2009,2,1071.29,United Kingdom,ANTIQUE SILVER TEA GLASS ETCHED,Seasonal & Gifts,226.1038
14040,2010,21,7892.2,United Kingdom,WHITE HANGING HEART T-LIGHT HOLDER,Seasonal & Gifts,919.5143
14040,2011,12,3560.32,United Kingdom,LUNCH BAG RED RETROSPOT,Garden & Outdoor,639.2302
14043,2009,1,164.31,United Kingdom,DISCO BALL CHRISTMAS DECORATION,Seasonal & Gifts,69.3577
14043,2010,1,138.29,United Kingdom,GROW YOUR OWN PLANT IN A CAN ,Garden & Outdoor,338.3534
14044,2010,6,2427.53,United Kingdom,BOYS ALPHABET IRON ON PATCHES,Seasonal & Gifts,989.904
14044,2011,4,646.42,United Kingdom,WHITE HANGING HEART T-LIGHT HOLDER,Seasonal & Gifts,348.1804
14045,2010,13,9653.28,United Kingdom,SET/5 RED SPOTTY LID GLASS BOWLS,Seasonal & Gifts,1816.8174
14045,2011,3,1333.35,United Kingdom,PINK FAIRY CAKE CHILDRENS APRON,Home & Kitchen,957.5742
14047,2010,10,2946.42,United Kingdom,WORLD WAR 2 GLIDERS ASSTD DESIGNS,Garden & Outdoor,720.8989
14047,2011,4,1021.69,United Kingdom,GUMBALL COAT RACK,Home & Kitchen,550.3116
14048,2010,2,338.76,United Kingdom,WHITE CHRISTMAS HEART DECORATION,Seasonal & Gifts,414.4211
14048,2011,1,409.93,United Kingdom,ANIMAL STICKERS,Stationery & Office,883.2004
14049,2010,9,7444.68,United Kingdom,WORLD WAR 2 GLIDERS ASSTD DESIGNS,Garden & Outdoor,2023.8731
14049,2011,4,5578.72,United Kingdom,WORLD WAR 2 GLIDERS ASSTD DESIGNS,Garden & Outdoor,3004.8591
14050,2011,2,746.36,United Kingdom,ICE CREAM PEN LIP GLOSS ,Stationery & Office,804.0219
14051,2009,2,1073.39,United Kingdom,BOTANICAL ROSE GIFT WRAP,Seasonal & Gifts,226.547
14051,2010,15,6915.360000000001,United Kingdom,PACK OF 12 LONDON TISSUES ,Seasonal & Gifts,1127.9849
14051,2011,20,13782.23,United Kingdom,EDWARDIAN PARASOL NATURAL,Seasonal & Gifts,1484.7011
14052,2010,1,241.3,United Kingdom,CHRISTMAS METAL TAGS ASSORTED ,Seasonal & Gifts,590.3874
14052,2011,1,225.36,United Kingdom,SMALL STRIPES CHOCOLATE GIFT BAG ,Seasonal & Gifts,485.5415
14053,2010,2,312.05,United Kingdom,COLOURING PENCILS BROWN TUBE,Stationery & Office,381.7455
14053,2011,2,260.25,United Kingdom,COLOURING PENCILS BROWN TUBE,Stationery & Office,280.3563
14055,2009,1,274.32,United Kingdom,WHITE CHRISTMAS TREE DECORATION ,Seasonal & Gifts,115.7946
14055,2010,1,521.0,United Kingdom,BLUE PAPER PARASOL ,Stationery & Office,1274.7278
14055,2011,1,725.6400000000001,United Kingdom,PARTY BUNTING,Seasonal & Gifts,1563.4023
14056,2011,23,8152.71,United Kingdom,TRAVEL CARD WALLET KEEP CALM,Stationery & Office,763.7017
14057,2009,1,119.54,United Kingdom,CHRISTMAS TREE STAR DECORATION,Seasonal & Gifts,50.4596
14057,2010,6,2941.38,United Kingdom,LUNCH BOX I LOVE LONDON,Seasonal & Gifts,1199.443
14057,2011,15,5285.74,United Kingdom,PACK OF 12 LONDON TISSUES ,Seasonal & Gifts,759.2138
14058,2010,2,469.19,United Kingdom,BOX OF 9 PEBBLE CANDLES,Home & Kitchen,573.9823
14060,2010,14,3631.86,United Kingdom,CHINESE DRAGON PAPER LANTERNS,Stationery & Office,634.7181
14060,2011,16,5266.38,United Kingdom,GUMBALL COAT RACK,Home & Kitchen,709.156
14061,2009,2,553.4300000000001,United Kingdom,TABLE LAMP WHITE SHADE WOOD BASE,Home & Kitchen,116.8055
14061,2010,1,364.0,United Kingdom,FLOOR LAMP SHADE WOOD BASE,Home & Kitchen,890.5968
14062,2009,2,2000.42,United Kingdom,DISCO BALL CHRISTMAS DECORATION,Seasonal & Gifts,422.2036
14062,2010,13,14564.5,United Kingdom,DISCO BALL CHRISTMAS DECORATION,Seasonal & Gifts,2741.1448
14062,2011,9,9020.73,United Kingdom,DISCO BALL CHRISTMAS DECORATION,Seasonal & Gifts,2159.4775
14063,2009,4,6701.599999999999,United Kingdom,JAZZ HEARTS ADDRESS BOOK,Seasonal & Gifts,707.2114
14063,2010,3,2769.9,United Kingdom,JAZZ HEARTS ADDRESS BOOK,Seasonal & Gifts,2259.033
14064,2010,10,1925.9,United Kingdom,PLACE SETTING WHITE HEART,Seasonal & Gifts,471.2089
14064,2011,5,1334.34,United Kingdom,PLACE SETTING WHITE HEART,Seasonal & Gifts,574.9711
14065,2010,3,891.02,United Kingdom,STAR DECORATION RUSTIC,Seasonal & Gifts,726.6846
14067,2011,2,374.7,United Kingdom,PACK OF 12 PAISLEY PARK TISSUES ,Seasonal & Gifts,403.6484
14068,2010,3,1250.87,United Kingdom,COLOUR GLASS T-LIGHT HOLDER HANGING,Home & Kitchen,1020.1656
14068,2011,1,265.85,United Kingdom,WHITE HANGING HEART T-LIGHT HOLDER,Seasonal & Gifts,572.7778
14069,2010,2,225.81,United Kingdom,WHITE HANGING HEART T-LIGHT HOLDER,Seasonal & Gifts,276.244
14071,2011,8,1422.75,United Kingdom,PENS ASSORTED FUNNY FACE,Stationery & Office,383.1671
14075,2010,2,782.61,United Kingdom,WRAP BLUE REINDEER,Seasonal & Gifts,957.4038
14075,2011,3,942.26,United Kingdom,RABBIT NIGHT LIGHT,Home & Kitchen,676.7045
14077,2010,1,115.66,United Kingdom,BROCADE RING PURSE ,Seasonal & Gifts,282.9847
14077,2011,5,499.42,United Kingdom,RABBIT NIGHT LIGHT,Home & Kitchen,215.2016
14078,2010,4,638.69,United Kingdom,DINOSAUR KEYRINGS ASSORTED,Seasonal & Gifts,390.6698
14078,2011,5,913.13,United Kingdom,RED RETROSPOT MINI CASES,Garden & Outdoor,393.4705
14080,2009,2,414.65,United Kingdom,ASSORTED CREEPY CRAWLIES,Seasonal & Gifts,87.515
14080,2010,2,655.4300000000001,United Kingdom,BLACK CHAMPAGNE GLASS,Seasonal & Gifts,801.8185
14080,2011,1,45.6,United Kingdom,BASKET OF FLOWERS SEWING KIT,Home & Kitchen,98.2459
14081,2009,1,787.92,United Kingdom,GLITTER SNOW PEAR TREE DECORATION,Seasonal & Gifts,332.5928
14081,2010,8,3581.55,United Kingdom,ASSTD DESIGN BUBBLE GUM RING,Garden & Outdoor,1095.3699
14081,2011,1,498.1,United Kingdom,PINK POLKADOT WRAP ,Seasonal & Gifts,1073.1639
14082,2010,2,413.36,United Kingdom,MINI PAINT SET VINTAGE ,Decorations & Craft,505.6828
14083,2009,1,64.17,United Kingdom,GRAND CHOCOLATECANDLE,Home & Kitchen,27.0871
14083,2010,4,459.48,United Kingdom,CHINESE DRAGON PAPER LANTERNS,Stationery & Office,281.0518
14083,2011,6,558.54,United Kingdom,DISCO BALL CHRISTMAS DECORATION,Seasonal & Gifts,200.5638
14085,2009,4,1836.01,United Kingdom,ANGEL DECORATION WITH LACE PADDED,Seasonal & Gifts,193.7518
14085,2010,13,4613.86,United Kingdom,BROCADE RING PURSE ,Seasonal & Gifts,868.362
14085,2011,15,3255.8,United Kingdom,RED RETROSPOT WRAP ,Seasonal & Gifts,467.6446
14087,2009,1,235.44,United Kingdom,BIRTHDAY BANQUET GIFT WRAP,Seasonal & Gifts,99.3827
14087,2010,1,402.56,United Kingdom,MINI PAINT SET VINTAGE ,Decorations & Craft,984.9413
14087,2011,1,191.47,United Kingdom,RECYCLED PENCIL WITH RABBIT ERASER,Stationery & Office,412.525
14088,2010,3,13544.99,United Kingdom,SET/3 OCEAN SCENT CANDLE JEWEL BOX,Home & Kitchen,11046.8174
14088,2011,13,50491.81,United Kingdom,PAPER CHAIN KIT 50'S CHRISTMAS ,Seasonal & Gifts,8368.105
14091,2010,2,9530.08,United Kingdom,COLOURING PENCILS BROWN TUBE,Stationery & Office,11658.597
14092,2009,1,136.20000000000002,United Kingdom,FOOD CONTAINER SET 3 LOVE HEART ,Seasonal & Gifts,57.4921
14092,2010,11,3618.07,United Kingdom,SLEEPING CAT ERASERS,Stationery & Office,804.7557
14092,2011,12,3475.18,United Kingdom,SLEEPING CAT ERASERS,Stationery & Office,623.9439
14096,2011,17,53258.43,United Kingdom,LIPSTICK PEN RED,Stationery & Office,6749.7699
14097,2010,2,422.86,United Kingdom,FANCY FONTS BIRTHDAY WRAP,Seasonal & Gifts,517.3046
14099,2009,1,384.49,United Kingdom,ASSTD DESIGN BUBBLE GUM RING,Garden & Outdoor,162.299
14099,2010,9,2645.77,United Kingdom,PACK OF 12 LONDON TISSUES ,Seasonal & Gifts,719.2655
14099,2011,10,2720.65,United Kingdom,PACK OF 12 HEARTS DESIGN TISSUES ,Seasonal & Gifts,586.1681
14101,2010,7,3985.14,United Kingdom,PACK OF 12 LONDON TISSUES ,Seasonal & Gifts,1392.9171
14101,2011,6,5976.79,United Kingdom,PACK OF 12 LONDON TISSUES ,Seasonal & Gifts,2146.1807
14102,2011,5,1105.88,United Kingdom,PURPLE DRAWERKNOB ACRYLIC EDWARDIAN,Seasonal & Gifts,476.527
14104,2010,3,524.3199999999999,United Kingdom,MINI PAINTED GARDEN DECORATION ,Seasonal & Gifts,427.6169
14104,2011,2,216.21,United Kingdom,LILAC VOTIVE CANDLE,Home & Kitchen,232.9138
14105,2009,1,646.3000000000001,United Kingdom,PACK OF 60 MUSHROOM CAKE CASES,Seasonal & Gifts,272.8129
14105,2010,3,4076.3,United Kingdom,ASSORTED COLOUR BIRD ORNAMENT,Decorations & Craft,3324.487
14105,2011,1,1266.23,United Kingdom,CACTI T-LIGHT CANDLES,Home & Kitchen,2728.1116
14107,2009,1,163.26,United Kingdom,"FEATHER PEN,COAL BLACK",Stationery & Office,68.9145
14107,2010,4,2374.05,United Kingdom,PACK OF 12 SKULL TISSUES,Seasonal & Gifts,1452.1437
14107,2011,6,2339.99,United Kingdom,PACK OF 12 SKULL TISSUES,Seasonal & Gifts,840.2572
14108,2009,2,447.05,United Kingdom,MODERN VINTAGE COTTON SHOPPING BAG,Stationery & Office,94.3532
14108,2011,2,597.91,United Kingdom,BOTANICAL ROSE GIFT WRAP,Seasonal & Gifts,644.103
14110,2009,2,676.5,United Kingdom,"RECORD FRAME 7"" SINGLE SIZE ",Home & Kitchen,142.7804
14110,2010,19,6628.3,United Kingdom,HOT BATHS METAL SIGN,Garden & Outdoor,853.5487
14110,2011,12,5683.15,United Kingdom,BLACK RECORD COVER FRAME,Home & Kitchen,1020.3693
14111,2011,4,692.85,United Kingdom,AGED GLASS SILVER T-LIGHT HOLDER,Home & Kitchen,373.1889
14112,2010,6,2919.44,United Kingdom,ASSTD DESIGN BUBBLE GUM RING,Garden & Outdoor,1190.4962
14112,2011,7,2915.15,United Kingdom,BUBBLEGUM RING ASSORTED,Toys & Games,897.2478
14113,2009,4,1055.19,United Kingdom,ASSORTED TUTTI FRUTTI NOTEBOOK,Stationery & Office,111.3529
14113,2010,9,4630.5,United Kingdom,SCOTTIE DOG HOT WATER BOTTLE,Home & Kitchen,1258.8243
14113,2011,3,1406.92,United Kingdom,HAND WARMER SCOTTY DOG DESIGN,Garden & Outdoor,1010.41
14114,2010,5,977.56,United Kingdom,DINOSAUR KEYRINGS ASSORTED,Seasonal & Gifts,478.3581
14114,2011,2,386.53,United Kingdom,12 DAISY PEGS IN WOOD BOX,Home & Kitchen,416.3924
14115,2010,2,622.6700000000001,United Kingdom,72 SWEETHEART FAIRY CAKE CASES,Seasonal & Gifts,761.7416
14116,2011,5,1382.74,United Kingdom,ASSORTED COLOUR BIRD ORNAMENT,Decorations & Craft,595.8268
14119,2009,1,66.48,United Kingdom,SILVER BLUE EGG T-LIGHT HOLDER,Seasonal & Gifts,28.0622
14119,2010,1,116.89,United Kingdom,HAND WARMER OWL DESIGN,Garden & Outdoor,285.9941
14121,2011,4,2780.15,United Kingdom,BAG 500g SWIRLY MARBLES,Toys & Games,1497.4688
14122,2009,2,131.58999999999995,United Kingdom,ASSORTED COLOUR BIRD ORNAMENT,Decorations & Craft,27.7731
14122,2010,1,230.83,United Kingdom,ASSORTED COLOUR BIRD ORNAMENT,Decorations & Craft,564.7705
14125,2011,3,2720.63,United Kingdom,SPACEBOY GIFT WRAP,Seasonal & Gifts,1953.8795
14126,2010,1,466.33,United Kingdom,MINI PAINT SET VINTAGE ,Decorations & Craft,1140.967
14126,2011,3,706.1300000000001,United Kingdom,TRADITIONAL MODELLING CLAY,Seasonal & Gifts,507.1226
14127,2010,3,1190.37,United Kingdom,CACTI T-LIGHT CANDLES,Home & Kitchen,970.8239
14127,2011,3,709.71,United Kingdom,HANGING HEART MIRROR DECORATION ,Seasonal & Gifts,509.6936
14128,2010,1,286.71,United Kingdom,BLUE SPOTS  WRAP,Seasonal & Gifts,701.4918
14128,2011,2,637.5,United Kingdom,BLUE POLKADOT WRAP,Seasonal & Gifts,686.7517
14129,2010,4,1467.48,United Kingdom,MINI PAINT SET VINTAGE ,Decorations & Craft,897.6188
14129,2011,5,1123.86,United Kingdom,MINI PAINT SET VINTAGE ,Decorations & Craft,484.2747
14130,2009,1,339.87,United Kingdom,WORLD WAR 2 GLIDERS ASSTD DESIGNS,Garden & Outdoor,143.4642
14130,2010,2,1037.99,United Kingdom,HEART WOODEN CHRISTMAS DECORATION,Seasonal & Gifts,1269.8222
14130,2011,1,480.91,United Kingdom,POLKADOT PEN,Stationery & Office,1036.1278
14132,2011,11,3586.03,United Kingdom,MINI PAINT SET VINTAGE ,Decorations & Craft,702.3777
14133,2009,1,305.5,United Kingdom,KINGS CHOICE CIGAR BOX MATCHES ,Home & Kitchen,128.9561
14133,2011,3,605.64,United Kingdom,POPCORN HOLDER,Home & Kitchen,434.9535
14134,2009,2,1745.24,United Kingdom,PACK OF 72 RETRO SPOT CAKE CASES,Garden & Outdoor,368.346
14134,2010,13,9378.11,United Kingdom,WHITE HANGING HEART T-LIGHT HOLDER,Seasonal & Gifts,1765.0285
14135,2009,2,1489.2,United Kingdom,CACTI T-LIGHT CANDLES,Home & Kitchen,314.3068
14135,2010,11,3607.21,United Kingdom,60 TEATIME FAIRY CAKE CASES,Seasonal & Gifts,802.3401
14135,2011,11,3743.26,United Kingdom,NAMASTE SWAGAT INCENSE,Seasonal & Gifts,733.1737
14136,2009,1,302.78000000000003,United Kingdom,RAIN HAT WITH RED SPOTS,Garden & Outdoor,127.808
14136,2010,4,1268.03,United Kingdom,WORLD WAR 2 GLIDERS ASSTD DESIGNS,Garden & Outdoor,775.6205
14138,2011,2,965.88,United Kingdom,HAND WARMER SCOTTY DOG DESIGN,Garden & Outdoor,1040.5015
14139,2010,3,670.98,United Kingdom,HANGING JAM JAR T-LIGHT HOLDER,Home & Kitchen,547.2277
14139,2011,1,415.82,United Kingdom,HANGING JAM JAR T-LIGHT HOLDERS,Home & Kitchen,895.8904
14140,2011,2,935.05,United Kingdom,MINI JIGSAW DOLLY GIRL,Toys & Games,1007.2896
14141,2011,4,915.13,United Kingdom,PLEASE ONE PERSON METAL SIGN,Garden & Outdoor,492.9153
14142,2010,2,671.34,United Kingdom,BROCADE RING PURSE ,Seasonal & Gifts,821.2819
14145,2010,3,3857.85,United Kingdom,EDWARDIAN PARASOL NATURAL,Seasonal & Gifts,3146.3267
14145,2011,4,3742.2,United Kingdom,EDWARDIAN PARASOL BLACK,Seasonal & Gifts,2015.6566
14146,2010,8,6500.73,United Kingdom,ASSORTED COLOUR BIRD ORNAMENT,Decorations & Craft,1988.1624
14146,2011,4,2949.57,United Kingdom,SPACEBOY GIFT WRAP,Seasonal & Gifts,1588.7232
14147,2010,7,2106.8,United Kingdom,TEA TIME PARTY BUNTING,Seasonal & Gifts,736.3851
14147,2011,2,483.4,United Kingdom,VINTAGE UNION JACK BUNTING,Home & Kitchen,520.7463
14148,2010,1,309.09000000000003,United Kingdom,60 CAKE CASES DOLLY GIRL DESIGN,Garden & Outdoor,756.2488
14148,2011,1,157.2,United Kingdom,REGENCY CAKESTAND 3 TIER,Seasonal & Gifts,338.6898
14150,2010,1,306.18,United Kingdom,ASSORTED COLOUR BIRD ORNAMENT,Decorations & Craft,749.1289
14150,2011,1,352.46000000000004,United Kingdom,ASSORTED COLOUR BIRD ORNAMENT,Decorations & Craft,759.3804
14151,2009,1,352.05,United Kingdom,BOX OF 24 COCKTAIL PARASOLS,Home & Kitchen,148.6056
14151,2010,1,327.4,United Kingdom,VINTAGE CARAVAN GIFT WRAP,Seasonal & Gifts,801.0478
14152,2010,5,1376.05,United Kingdom,METAL TUBE CHIME ON BAMBOO,Seasonal & Gifts,673.3548
14152,2011,2,621.29,United Kingdom,MULTICOLOUR SPRING FLOWER MUG,Seasonal & Gifts,669.2893
14154,2010,6,5115.08,United Kingdom,ASSORTED COLOUR BIRD ORNAMENT,Decorations & Craft,2085.8396
14154,2011,2,1345.62,United Kingdom,WRAP ALPHABET DESIGN,Seasonal & Gifts,1449.5793
14156,2009,7,10951.22,EIRE,60 TEATIME FAIRY CAKE CASES,Seasonal & Gifts,660.382
14156,2010,84,175880.78,EIRE,PACK OF 72 RETRO SPOT CAKE CASES,Garden & Outdoor,5122.9349
14156,2011,53,116237.88,EIRE,COOK WITH WINE METAL SIGN ,Garden & Outdoor,4725.2124
14157,2010,3,553.8000000000001,United Kingdom,GROW YOUR OWN PLANT IN A CAN ,Garden & Outdoor,451.6598
14157,2011,2,424.89,United Kingdom,ANGEL DECORATION 3 BUTTONS ,Seasonal & Gifts,457.7159
14159,2009,1,393.65,United Kingdom,DISCO BALL CHRISTMAS DECORATION,Seasonal & Gifts,166.1656
14159,2010,9,3017.87,United Kingdom,LUNCH BAG  BLACK SKULL.,Seasonal & Gifts,820.4229
14159,2011,10,4438.06,United Kingdom,PENS ASSORTED FUNNY FACE,Stationery & Office,956.1867
14160,2010,7,8421.47,United Kingdom,RED TOADSTOOL LED NIGHT LIGHT,Home & Kitchen,2943.5376
14161,2009,1,505.13,United Kingdom,6 HOOK JEWELLERY STAND BLACK DRESS,Home & Kitchen,213.2229
14161,2010,4,1677.33,United Kingdom,HEART DECORATION WITH PEARLS ,Seasonal & Gifts,1025.9785
14161,2011,2,814.47,United Kingdom,GRAND CHOCOLATECANDLE,Home & Kitchen,877.3939
14162,2011,2,289.36,United Kingdom,POLKADOT PEN,Stationery & Office,311.7152
14163,2010,1,148.71,United Kingdom,WHITE METAL LANTERN,Garden & Outdoor,363.8479
14163,2011,4,2445.91,United Kingdom,DOUGHNUT LIP GLOSS ,Seasonal & Gifts,1317.4375
14164,2011,2,1631.77,United Kingdom,JUMBO BAG VINTAGE CHRISTMAS ,Seasonal & Gifts,1757.8365
14166,2010,2,251.15,United Kingdom,RED BABY BUNTING ,Seasonal & Gifts,307.2437
14167,2010,4,711.7,United Kingdom,SET/3 ROSE CANDLE IN JEWELLED BOX,Home & Kitchen,435.3281
14167,2011,4,562.59,United Kingdom,SET/3 VANILLA SCENTED CANDLE IN BOX,Home & Kitchen,303.0272
14168,2010,2,370.45,United Kingdom,RETRO SPOT TEA SET CERAMIC 11 PC ,Garden & Outdoor,453.189
14169,2010,2,613.11,United Kingdom,MIRROR MOSAIC T-LIGHT HOLDER ROUND,Home & Kitchen,750.0464
14170,2010,3,570.18,United Kingdom,HOMEMADE JAM SCENTED CANDLES,Home & Kitchen,465.0187
14171,2009,1,135.0,United Kingdom,S/6 PAPER BOXES CURIOUS IMAGES ,Home & Kitchen,56.9855
14171,2011,1,363.79,United Kingdom,"FEATHER PEN,COAL BLACK",Stationery & Office,783.791
14172,2010,3,369.02,United Kingdom,BLACK PILLAR CANDLE SILVER FLOCK,Home & Kitchen,300.9598
14173,2009,1,23.6,United Kingdom,WHITE HANGING HEART T-LIGHT HOLDER,Seasonal & Gifts,9.9619
14173,2010,1,111.56,United Kingdom,WHITE HANGING HEART T-LIGHT HOLDER,Seasonal & Gifts,272.9532
14173,2011,4,450.84,United Kingdom,SET 6 PAPER TABLE LANTERN STARS ,Stationery & Office,242.8354
14175,2010,5,4456.58,United Kingdom,GROW YOUR OWN PLANT IN A CAN ,Garden & Outdoor,2180.7779
14175,2011,3,3222.3,United Kingdom,WRAP ENGLISH ROSE ,Seasonal & Gifts,2314.1646
14176,2010,2,339.11,United Kingdom,DIAMANTE RING ASSORTED IN BOX.,Home & Kitchen,414.8493
14176,2011,3,417.35,United Kingdom,CANDLEHOLDER PINK HANGING HEART,Seasonal & Gifts,299.729
14177,2010,9,1660.23,United Kingdom,SMALL POPCORN HOLDER,Home & Kitchen,451.3417
14177,2011,4,549.46,United Kingdom,PENS ASSORTED FUNNY FACE,Stationery & Office,295.955
14178,2011,7,1580.26,United Kingdom,HEART DECORATION RUSTIC HANGING ,Seasonal & Gifts,486.3848
14179,2011,2,701.57,United Kingdom,DRAWER KNOB CERAMIC IVORY,Seasonal & Gifts,755.7716
14180,2010,12,2265.23,United Kingdom,RED RETROSPOT TEA CUP AND SAUCER ,Home & Kitchen,461.8606
14180,2011,21,3852.27,United Kingdom,RED RETROSPOT TEA CUP AND SAUCER ,Home & Kitchen,395.2273
14181,2010,2,308.35,United Kingdom,VICTORIAN GLASS HANGING T-LIGHT,Home & Kitchen,377.2191
14182,2010,4,678.77,United Kingdom,"DECORATION, HANGING HEART+MIRROR ",Seasonal & Gifts,415.1857
14183,2010,2,278.34000000000003,United Kingdom,TOILET METAL SIGN,Garden & Outdoor,340.5065
14186,2010,5,1550.63,United Kingdom,ASSTD DESIGN BUBBLE GUM RING,Garden & Outdoor,758.7836
14188,2011,6,2054.36,United Kingdom,JUMBO BAG RED RETROSPOT,Garden & Outdoor,737.6915
14189,2010,2,1160.31,United Kingdom,I CAN ONLY PLEASE ONE PERSON MUG,Home & Kitchen,1419.462
14189,2011,14,4342.84,United Kingdom,TEATIME GEL PENS ASST,Stationery & Office,668.3368
14191,2009,1,15.9,United Kingdom,ENGLISH ROSE SET/3 GARDEN TOOLS,Garden & Outdoor,6.7116
14191,2010,1,117.0,United Kingdom,JUMBO BAG PINK VINTAGE PAISLEY,Stationery & Office,286.2633
14191,2011,13,4684.76,United Kingdom,JUMBO BAG ALPHABET,Seasonal & Gifts,776.4144
14193,2010,1,356.8,United Kingdom,KIDS RAIN MAC BLUE,Seasonal & Gifts,872.9806
14193,2011,2,853.39,United Kingdom,FELTCRAFT 6 FLOWER FRIENDS,Decorations & Craft,919.3208
14194,2010,15,7321.07,United Kingdom,PACK OF 72 RETRO SPOT CAKE CASES,Garden & Outdoor,1194.1613
14194,2011,21,11349.52,United Kingdom,60 TEATIME FAIRY CAKE CASES,Seasonal & Gifts,1164.4148
14195,2010,4,1603.6,United Kingdom,LARGE CIRCULAR MIRROR MOBILE,Home & Kitchen,980.8798
14195,2011,2,1012.0,United Kingdom,METAL TUBE CHIME ON BAMBOO,Seasonal & Gifts,1090.1846
14198,2010,5,868.33,United Kingdom,COLUMBIAN CANDLE ROUND,Home & Kitchen,424.9076
14198,2011,4,701.4,United Kingdom,FUNKY DIVA PEN,Stationery & Office,377.7942
14199,2010,3,906.3,United Kingdom,ROTATING SILVER ANGELS T-LIGHT HLDR,Home & Kitchen,739.1464
14199,2011,1,185.4,United Kingdom,REGENCY CAKESTAND 3 TIER,Seasonal & Gifts,399.4471
14201,2010,4,513.34,United Kingdom,SMALLFOLKART BAUBLE CHRISTMAS DEC,Seasonal & Gifts,313.9965
14201,2011,6,680.2,United Kingdom,ASSORTED COLOUR BIRD ORNAMENT,Decorations & Craft,244.2503
14202,2010,3,847.76,United Kingdom,HANGING HEART JAR T-LIGHT HOLDER,Seasonal & Gifts,691.4033
14204,2009,1,371.27,United Kingdom,CARNIVAL BRACELET,Toys & Games,156.7186
14204,2010,2,502.95,United Kingdom,ASSTD DESIGN BUBBLE GUM RING,Garden & Outdoor,615.2825
14204,2011,1,150.61,United Kingdom,MAGIC DRAWING SLATE LEAP FROG ,Garden & Outdoor,324.4915
14205,2010,7,1947.5,United Kingdom,PACK OF 72 RETRO SPOT CAKE CASES,Garden & Outdoor,680.7054
14205,2011,2,466.7,United Kingdom,PACK OF 60 PINK PAISLEY CAKE CASES,Stationery & Office,502.7561
14206,2010,2,856.85,United Kingdom,FUNKY DIVA PEN,Stationery & Office,1048.2251
14206,2011,1,328.16,United Kingdom,ICE CREAM SUNDAE LIP GLOSS,Seasonal & Gifts,707.0257
14208,2010,1,415.31,United Kingdom,MAGIC DRAWING SLATE BUNNIES ,Toys & Games,1016.1367
14208,2011,1,151.74,United Kingdom,RED RETROSPOT WRAP ,Seasonal & Gifts,326.9261
14209,2010,9,2919.84,United Kingdom,WHITE HANGING HEART T-LIGHT HOLDER,Seasonal & Gifts,793.773
14209,2011,6,2073.43,United Kingdom,WHITE HANGING HEART T-LIGHT HOLDER,Seasonal & Gifts,744.5394
14210,2010,11,3955.68,United Kingdom,HEART T-LIGHT HOLDER,Seasonal & Gifts,879.8492
14210,2011,5,1600.89,United Kingdom,"METAL SIGN,CUPCAKE SINGLE HOOK",Home & Kitchen,689.8283
14211,2009,1,187.8,United Kingdom,AGED GLASS SILVER T-LIGHT HOLDER,Home & Kitchen,79.2732
14211,2010,8,1973.39,United Kingdom,HANGING JAM JAR T-LIGHT HOLDER,Home & Kitchen,603.5354
14211,2011,9,2241.1,United Kingdom,AGED GLASS SILVER T-LIGHT HOLDER,Home & Kitchen,536.4982
14212,2010,1,1119.66,United Kingdom,VINTAGE SNAP CARDS,Stationery & Office,2739.4659
14212,2011,1,1070.48,United Kingdom,RED RETROSPOT CHARLOTTE BAG,Garden & Outdoor,2306.3653
14214,2011,5,1004.38,United Kingdom,HANGING JAM JAR T-LIGHT HOLDER,Home & Kitchen,432.7904
14215,2009,1,425.59,United Kingdom,BEECH WOOD PHOTO FRAME ,Home & Kitchen,179.6479
14215,2010,3,1201.02,United Kingdom,LAVENDER INCENSE IN TIN,Home & Kitchen,979.5097
14215,2011,5,1623.72,United Kingdom,STAR DECORATION PAINTED ZINC ,Seasonal & Gifts,699.6658
14216,2010,1,310.74,United Kingdom,BLACK CHRISTMAS TREE 60CM,Seasonal & Gifts,760.2858
14216,2011,4,1839.3,United Kingdom,WOOD 2 DRAWER CABINET WHITE FINISH,Home & Kitchen,990.6999
14217,2010,7,1411.91,United Kingdom,PLACE SETTING WHITE HEART,Seasonal & Gifts,493.5017
14217,2011,16,1886.68,United Kingdom,COLOUR GLASS T-LIGHT HOLDER HANGING,Home & Kitchen,254.055
14219,2010,2,543.89,United Kingdom,SET/10 BLUE SPOTTY PARTY CANDLES,Seasonal & Gifts,665.3663
